video_id,file_name,source_path,duration_seconds,resolution,aspect_ratio,analysis_status,video_type_primary,video_type_secondary,structure_formula,opening_type,opening_0_3s_function,opening_reason,middle_delivery_type,middle_delivery_evidence,ending_closure_type,ending_next_action,source_integrity_score,visual_speech_continuity_score,emotion_continuity_score,editing_flow_score,jump_cut_risk,why_complete_or_incomplete,how_to_make_complete,how_middle_avoids_jump,usable_as_reference,manual_review_items,evidence_timecodes,evidence_frame_summaries,notes
fv_0293,11月6日 人生苦短珍惜当下.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月6日 人生苦短珍惜当下.mp4,19.714,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0294,11月6日60岁以后才是女人的开始yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月6日60岁以后才是女人的开始yx/11月6日60岁以后才是女人的开始yx.mp4,28.282,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0295,11月6日夫妻之间情感最怕什么.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月6日夫妻之间情感最怕什么.mp4,28.235,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0296,11月7日50岁更需要以油养肤yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月7日50岁更需要以油养肤yx.mp4,20.248,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0297,11月7日不要和男人吵架受伤永远是女人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月7日不要和男人吵架受伤永远是女人.mp4,15.0,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0298,11月7日女人过度共情只会害了自己.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月7日女人过度共情只会害了自己.mp4,20.178,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0299,11月8号绝经前有哪些征兆.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月8号绝经前有哪些征兆.mp4,88.584,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0300,11月8日 椰子油老了之后才需要润滑吗.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月8日 椰子油老了之后才需要润滑吗.mp4,19.249,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0301,11月8日 男人爱你的几种表现.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月8日 男人爱你的几种表现.mp4,33.808,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0302,11月8日两口子要想感情好丈夫很重要.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月8日两口子要想感情好丈夫很重要.mp4,63.483,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0303,11月8日女人年纪大就不保养完全是错误yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月8日女人年纪大就不保养完全是错误yx.mp4,19.156,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0304,11月9日女人50岁该怎么保持少女态yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月9日女人50岁该怎么保持少女态yx.mp4,29.303,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0305,11月9日女人更年期如何保养自己yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月9日女人更年期如何保养自己yx.mp4,34.18,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0306,11月9日离婚真的对孩子伤害大嘛.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/11月9日离婚真的对孩子伤害大嘛.mp4,120.604,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0307,12月10日 你以为正常行为都是是童年创伤.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月10日 你以为正常行为都是是童年创伤/12月10日 你以为正常行为都是是童年创伤.mp4,115.287,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0308,12月10日一双好手配上好油老公拒绝不了yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月10日一双好手配上好油老公拒绝不了yx.mp4,22.779,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0309,12月10日女人主动出击老公也顶不住.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月10日女人主动出击老公也顶不住.mp4,55.217,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0310,12月10日每日打卡轻松解决产后问题.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月10日每日打卡轻松解决产后问题/12月10日每日打卡轻松解决产后问题.mp4,58.816,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0311,12月11日 姐妹们一定要找满眼都是你的人.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月11日 姐妹们一定要找满眼都是你的人.mp4,23.684,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0312,12月11日 老婆功夫好老公爱上回家yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月11日 老婆功夫好老公爱上回家yx.mp4,37.477,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0313,12月11日每日练习三租轻松改变产后膀宽.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月11日每日练习三租轻松改变产后膀宽/12月11日每日练习三租轻松改变产后膀宽.mp4,56.889,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0314,12月11日老婆功夫好夫妻关系更亲密yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月11日老婆功夫好夫妻关系更亲密yx.mp4,37.477,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0315,12月12日产后妈妈干涩无能为力.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月12日产后妈妈干涩无能为力.mp4,41.703,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0316,12月13日 50岁不用水但是必须用油yx.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月13日 50岁不用水但是必须用油yx.mp4,46.3,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
fv_0317,12月13日 女人最大的底牌到底是什么呢.mp4,/Volumes/WD_BLACK/澜心社剪辑/剪辑解析数据/AI需要的成片/成品/12月13日 女人最大的底牌到底是什么呢.mp4,25.472,1080x1920,9:16,pending_not_analyzed,unclassified_pending_review,本轮未解析,待解析,pending,pending,本轮按用户要求只解析前 100 条，未进入模型解析。,pending,pending,pending,pending,,,,,pending,未解析，不能判断完整性。,待后续批次解析后判断。,pending,pending_review,后续批次解析,pending,pending,pending_not_analyzed
